"Nome do Hotel","Estrelas","Morada","Cidade","Pais","Latitude","Longitude","Notas"
"The Backpackers Stop","4.5 estrelas","An t-Sràid Mhòr","Lewis and Harris","United Kingdom (UK)","57.8982221","-6.8034583",""
"Twenty Seven","5 estrelas","27 Sràid Einicleit","Lewis and Harris","United Kingdom (UK)","58.2053671","-6.3779043",""
"Hotel Hebrides","4 estrelas","Pier Road","Lewis and Harris","United Kingdom (UK)","57.8974176","-6.7986439",""
"Hal O' the Wynd","4.5 estrelas","2 Sràid Einicleit","Lewis and Harris","United Kingdom (UK)","58.2063652","-6.3825402",""
"Caladh Inn","3.5 estrelas","11 James Street","Lewis and Harris","United Kingdom (UK)","58.2081813","-6.3817063",""
"Borve Country House Hotel","4 estrelas","","Lewis and Harris","United Kingdom (UK)","58.4161708","-6.4336351",""
"Uig Lodge","5 estrelas","","Lewis and Harris","United Kingdom (UK)","58.1891846","-7.0136703",""
"Otter Bunkhouse","5 estrelas","2 Uig","Lewis and Harris","United Kingdom (UK)","58.1931004","-6.9422157",""
"Best Western Hotel Vista","4 estrelas","","Ostrava","Czech Republic","49.791996","18.2455713",""
"Jan Maria","4.5 estrelas","","Ostrava","Czech Republic","49.8262104","18.3224114",""
"Imperial Hotel Ostrava","4 estrelas","211/4 Tyršova","Ostrava","Czech Republic","49.8342253","18.2902936",""
"Hotel Maria","4 estrelas","","Ostrava","Czech Republic","49.8399425","18.2882156",""
"Mercure Ostrava Center","4.5 estrelas","","Ostrava","Czech Republic","49.8393035","18.288106",""
"Clarion Congress Hotel Ostrava","4 estrelas","","Ostrava","Czech Republic","49.8034137","18.2512414",""
"Hotel Brioni","3.5 estrelas","","Ostrava","Czech Republic","49.8359071","18.2849874",""
"Quality Hotel Ostrava City","4.5 estrelas","","Ostrava","Czech Republic","49.8422191","18.2685743",""
"Hotel na Kafkove","4 estrelas","1380/15 Kafkova","Ostrava","Czech Republic","49.8350382","18.2778803",""
"Hotel Puls","4 estrelas","","Ostrava","Czech Republic","49.8047912","18.2466939",""
"Sareza Hotel","3.5 estrelas","18 Čkalovova","Ostrava","Czech Republic","49.8299105","18.1759424",""
"Hostel U Areny","4 estrelas","","Ostrava","Czech Republic","49.8137869","18.2552187",""
"Hotel Kristall","4.5 estrelas","","Leutasch","Austria","47.3685684","11.1611607",""
"Sporthotel Xander","4 estrelas","","Leutasch","Austria","47.3703273","11.1429338",""
"Aparthotel Alpenlodge","4.5 estrelas","","Leutasch","Austria","47.3686958","11.1668388",""
"Alpenhotel Karwendel","4.5 estrelas","","Leutasch","Austria","47.3583246","11.1328958",""
"Landhotel Wolf","4.5 estrelas","","Leutasch","Austria","47.3586471","11.1228979",""
"Hotel Tirolerhof","4.5 estrelas","","Leutasch","Austria","47.3699049","11.1613181",""
"aufatmen | naturhotel . tirol","5 estrelas","","Leutasch","Austria","47.3812564","11.1626056",""
"Hotel Pension Bergfrieden","4.5 estrelas","","Leutasch","Austria","47.3715878","11.1664977",""
"Bergidyll & Hotel Trofana","4 estrelas","","Leutasch","Austria","47.3604062","11.1240641",""
"Bio Landpension Monika","5 estrelas","","Leutasch","Austria","47.3732958","11.1681179",""
"Weisses Roessl","4 estrelas","","Leutasch","Austria","47.377532","11.157153",""
"Pension Pichler","4.5 estrelas","","Leutasch","Austria","47.3781127","11.1573196",""
"Ivos Sonnenpension","4.5 estrelas","74 Klamm","Leutasch","Austria","47.361991","11.1214532",""
"Gasthof Gaistal","4.5 estrelas","","Leutasch","Austria","47.3598562","11.1241007",""
"Alte Schmiede","4 estrelas","","Leutasch","Austria","47.3619987","11.1357616",""
"Swiss Diamond Hotel Prishtina","4.5 estrelas","","Pristina","Kosovo","42.6626888","21.1638418",""
"Hotel Prima","4.5 estrelas","Lidhja e Prizrenit","Pristina","Kosovo","42.6680298","21.1623255",""
"City Inn","4.5 estrelas","55 Fazli Greiçevci","Pristina","Kosovo","42.6639406","21.161954",""
"Hotel Sirius","4.5 estrelas","Agim Ramadani","Pristina","Kosovo","42.6617175","21.1654245",""
"Hotel Nartel","4.5 estrelas","","Pristina","Kosovo","42.6486035","21.149922",""
"Hotel Garden","4.5 estrelas","1 Agim Çela","Pristina","Kosovo","42.6425735","21.144374",""
"Hotel Begolli","4 estrelas","","Pristina","Kosovo","42.6697704","21.1647466",""
"Hotel Prishtina","3.5 estrelas","20 Pashko Vasa","Pristina","Kosovo","42.658099","21.1551307",""
"Hotel AFA","4 estrelas","15 Ali Kelmendi","Pristina","Kosovo","42.6572954","21.169847",""
"Hotel Parlament","4 estrelas","33 Zejnel Salihu","Pristina","Kosovo","42.6654905","21.166761",""
"Hotel Royal","3.5 estrelas","03 Pashko Vasa","Pristina","Kosovo","42.658263","21.1565301",""
"Grand Boutique Hotel","5 estrelas","","Pristina","Kosovo","42.65729","21.1546364",""
"Hotel International Prishtina & Spa","4.5 estrelas","Shkupi","Pristina","Kosovo","42.6346908","21.1583939",""
"Hotel Ora","3.5 estrelas","","Pristina","Kosovo","42.6672229","21.1626692",""
"Hotel Real","3.5 estrelas","","Pristina","Kosovo","42.6583023","21.1555644",""
"Hotel Sara","3.5 estrelas","","Pristina","Kosovo","42.6698503","21.1647047",""
"Hostel Oda","5 estrelas","n.n Zeki Shulemaja","Pristina","Kosovo","42.6627963","21.1655354",""
"Hostel Han","4.5 estrelas","2 Fehmi Agani","Pristina","Kosovo","42.6630648","21.1632302",""
"Prishtina Center Hostel","5 estrelas","14/5 Bulevardi Nëna Tereze","Pristina","Kosovo","42.663018","21.1631046",""
"The White Tree","4 estrelas","59 Mujo Ulqinaku","Pristina","Kosovo","42.6570359","21.1549461",""
"Denis Hotel","4 estrelas","","Pristina","Kosovo","42.6607285","21.1487219",""
"Hotel Pllaza","4 estrelas","","Pristina","Kosovo","42.6581423","21.1549025",""
"THE MERLOT HOTEL - ESKISEHIR","4.5 estrelas","2 738. Sokak","Eskisehir","Turkey","39.7829131","30.4991276",""
"Hilton Garden Inn Eskisehir","4.5 estrelas","151 Hoşnudiye, 734 Sokak No:8","Eskisehir","Turkey","39.785151","30.5000212",""
"Capella Otel","4.5 estrelas","","Eskisehir","Turkey","39.7832072","30.5062534",""
"Madame Tadia Otel","4.5 estrelas","","Eskisehir","Turkey","39.7780286","30.5094738",""
"Leto City Hotel","4.5 estrelas","","Eskisehir","Turkey","39.7669586","30.5031748",""
"Park Dedeman Eskisehir","4.5 estrelas","","Eskisehir","Turkey","39.7586696","30.4992426",""
"Ibis Eskisehir","4 estrelas","","Eskisehir","Turkey","39.7805892","30.5129452",""
"The Breeze Hotel","4.5 estrelas","39 Kıbrıs Şehitleri Caddesi","Eskisehir","Turkey","39.7698229","30.517586",""
"Dedepark Hotel","3.5 estrelas","","Eskisehir","Turkey","39.7850168","30.5024147",""
"Arwen Premium Residence","5 estrelas","","Eskisehir","Turkey","39.7846687","30.5091164",""
"Best Western Hotel Dom Bernardo","4 estrelas","20 Rua General Teófilo da Trindade","Faro","Portugal","37.0206121","-7.9325552",""
"Aqua Ria Boutique Hotel","4 estrelas","12 Rua da Marinha","Faro","Portugal","37.0163005","-7.9347024",""
"Residencial Avenida","3.5 estrelas","150 Avenida da Republica","Faro","Portugal","37.0175702","-7.9375588",""
"Hotel Alnacir","3.5 estrelas","","Faro","Portugal","37.0225492","-7.9386319",""
"Rialgarve","3.5 estrelas","","Faro","Portugal","37.0353488","-7.9563888",""
"Monaco Hotel","3 estrelas","","Faro","Portugal","37.0350758","-7.9580913",""
"Alameda Exclusive House","4 estrelas","12 Rua da Polícia de Segurança Pública","Faro","Portugal","37.0158432","-7.9286001",""
"Residencial A Doca","3.5 estrelas","21, 1º Travessa Ívens","Faro","Portugal","37.016895","-7.9343708",""
"Eva Senses Hotel","4 estrelas","1 Avenida da República","Faro","Portugal","37.0167303","-7.9370272",""
"Sunlight House B&B","4.5 estrelas","11 Rua Doutor Francisco Lázaro Cortes","Faro","Portugal","37.0131201","-7.931769",""
"FaroWay Hostel","4.5 estrelas","18 Rua Dr. Francisco Gomes","Faro","Portugal","37.0160445","-7.9340365",""
"Stay Hotel","3.5 estrelas","17 Rua do Portugal","Faro","Portugal","37.0168464","-7.9317246",""
"Casa d'Alagoa","4.5 estrelas","","Faro","Portugal","37.0152637","-7.9313599",""
"Hotel Capo d'Uomo","4 estrelas","","Orbetello","Italy","42.5538025","11.1316783",""
"Hotel Fontermosa","4 estrelas","15 Via dei Bagnacci","Orbetello","Italy","42.552909","11.1750874",""
"Hotel Relais I Presidi","4 estrelas","34 Via Mura di Levante","Orbetello","Italy","42.4371306","11.2124549",""
"Agriturismo Peretti","4.5 estrelas","","Orbetello","Italy","42.5712642","11.2316378",""
"Hotel Corallo","4 estrelas","27 Via Paolieri","Orbetello","Italy","42.5025222","11.2072823",""
"Casa Fioravanti","5 estrelas","26 Via Pascucci","Orbetello","Italy","42.5022121","11.2078493",""
"Tygyn Darkhan","4 estrelas","9 улица Аммосова","Yakutsk","Russia","62.0262014","129.7348056",""
"Remisens Premium Casa Rosa, Annexe","4 estrelas","75A Obala","Portoroz","Slovenia","45.5101704","13.5966179",""
"Portorose Boutique Hotel","4.5 estrelas","","Portoroz","Slovenia","45.5084739","13.5992767",""
"Remisens Hotel Lucija","3.5 estrelas","77 Obala","Portoroz","Slovenia","45.5091812","13.5968973",""
"Remisens Premium Hotel Metropol","3.5 estrelas","75A Obala","Portoroz","Slovenia","45.5100895","13.5953645",""
"Hostel Panorama Portoroz","4.5 estrelas","1 Via dei Bonomo","Portoroz","Slovenia","45.6050508","13.7614465",""
"Grand Hotel Bernardin","4 estrelas","15 Ladjedelniška reber","Portoroz","Slovenia","45.5169785","13.5695128",""
"Hotel Marko","4 estrelas","28 Obala","Portoroz","Slovenia","45.5137146","13.5864325",""
"Hotel Tomi","4 estrelas","","Portoroz","Slovenia","45.516721","13.5926844",""
"Villa Bellevue Portoroz","4 estrelas","7 Strma pot - Salita","Portoroz","Slovenia","45.5130766","13.5973782",""
"Europa Hostel Portoroz","4.5 estrelas","2 Senčna pot","Portoroz","Slovenia","45.5144089","13.5960779",""
"Remisens Premium Casa Bel Moretto, Annexe","4 estrelas","83 Obala","Portoroz","Slovenia","45.5102066","13.5980885",""
"Hotel MR Les Rotes","4.5 estrelas","85 Carretera de Les Rotes","Denia","Spain","38.8256334","0.1492568",""
"Hostal Loreto","4 estrelas","12 Carrer Loreto","Denia","Spain","38.8406987","0.1051401",""
"La Posada del Mar","4.5 estrelas","","Denia","Spain","38.8440598","0.1105593",""
"Hotel MR Costa Blanca","3.5 estrelas","3 Carrer del Pintor Llorens","Denia","Spain","38.8400211","0.1116738",""
"Boho Suites Denia","4 estrelas","8 Camí del Pou de la Muntanya","Denia","Spain","38.8305639","0.1022141",""
"Ona Ogisaka Garden","3.5 estrelas","3 Carrer Aquari","Denia","Spain","38.8321823","0.1203517",""
"Hotel Port Denia","3.5 estrelas","Carretera de Dénia a Xàbia","Denia","Spain","38.8344462","0.11993",""
"Hotel Comercio","4 estrelas","","Denia","Spain","38.8394775","0.108513",""
"Hotel Murter","4.5 estrelas","","Murter Island","Croatia","43.8152996","15.5856983",""
"H2OTEL Rotterdam","4 estrelas","9 Mijnsherenlaan","Rotterdam","The Netherlands","51.8964675","4.4936128",""
"Hilton Rotterdam","4.5 estrelas","10 Weena","Rotterdam","The Netherlands","51.92346","4.477302",""
"ibis Rotterdam City Centre Hotel","4.5 estrelas","12 Wijnhaven","Rotterdam","The Netherlands","51.9173059","4.4884852",""
"Novotel Rotterdam Brainpark","4 estrelas","","Rotterdam","The Netherlands","51.9150827","4.5296094",""
"easyHotel Rotterdam City Centre","3.5 estrelas","67 Westblaak","Rotterdam","The Netherlands","51.9173227","4.4768778",""
"Thon Hotel Rotterdam","3.5 estrelas","1 Willemsplein","Rotterdam","The Netherlands","51.9096303","4.4823761",""
"Grand Hotel Central","2 estrelas","12 Kruiskade","Rotterdam","The Netherlands","51.9228675","4.4767887",""
"Bastion Hotel Rotterdam Zuid","3.5 estrelas","5 Driemanssteeweg","Rotterdam","The Netherlands","51.8688599","4.4523743",""
"Room Mate Bruno","4.5 estrelas","52 Wilhelminakade","Rotterdam","The Netherlands","51.9062592","4.4884159",""
"nhow Rotterdam","4.5 estrelas","100 Prinses Margrietplantsoen","Rotterdam","The Netherlands","52.0788826","4.3368392",""
"CityHub Rotterdam","4.5 estrelas","87 Witte de Withstraat","Rotterdam","The Netherlands","51.9153135","4.4755214",""
"Bilderberg Parkhotel","4 estrelas","70 Westersingel","Rotterdam","The Netherlands","51.9156657","4.4735368",""
"NH Atlanta Rotterdam","3.5 estrelas","4 Aert van Nesstraat","Rotterdam","The Netherlands","51.9209986","4.4789031",""
"King Kong Hostel","4.5 estrelas","74 Witte de Withstraat","Rotterdam","The Netherlands","51.915317","4.4764871",""
"Campanile Rotterdam Oost","3 estrelas","2 Koningslaan","Rotterdam","The Netherlands","51.9474333","4.5442113",""
"Best Western Plus Rotterdam Airport Hotel","4 estrelas","59 Vliegveldweg","Rotterdam","The Netherlands","51.9467164","4.4253763",""
"Hotel New York","4.5 estrelas","1 Koninginnenhoofd","Rotterdam","The Netherlands","51.9040923","4.4845052",""
"citizenM Rotterdam","4.5 estrelas","50 Gelderseplein","Rotterdam","The Netherlands","51.9192641","4.4904079",""
"Sparks Hostel","4.5 estrelas","3 Westersingel","Rotterdam","The Netherlands","51.920657","4.4712404",""
"The New England","5 estrelas","60 Royal Parade","Eastbourne","United Kingdom (UK)","50.7738334","0.2990579",""
"Langham Hotel","4.5 estrelas","43-49 Royal Parade","Eastbourne","United Kingdom (UK)","50.7727017","0.2984889",""
"The Langtons","5 estrelas","85 Royal Parade","Eastbourne","United Kingdom (UK)","50.775646","0.300274",""
"Breakers Bed & Breakfast","5 estrelas","56 Royal Parade","Eastbourne","United Kingdom (UK)","50.7734379","0.2989268",""
"The View Hotel","4.5 estrelas","Grand Parade","Eastbourne","United Kingdom (UK)","50.7632393","0.2869635",""
"The Grand Hotel Eastbourne","4.5 estrelas","King Edward's Parade","Eastbourne","United Kingdom (UK)","50.7604877","0.2829586",""
"Beach Front Guest House","5 estrelas","13 Royal Parade","Eastbourne","United Kingdom (UK)","50.7712673","0.2963253",""
"New Wilmington Hotel","4.5 estrelas","","Eastbourne","United Kingdom (UK)","50.7616122","0.2837652",""
"Ebor Lodge","5 estrelas","71 Royal Parade","Eastbourne","United Kingdom (UK)","50.7745943","0.2996127",""
"Sea View Guest House","5 estrelas","57 Royal Parade","Eastbourne","United Kingdom (UK)","50.7734971","0.2989595",""
"Bay Lodge Guest House","5 estrelas","61 Royal Parade","Eastbourne","United Kingdom (UK)","50.7739101","0.2991614",""
"The Sheldon B&B","4.5 estrelas","","Eastbourne","United Kingdom (UK)","50.7646723","0.2864118",""
"The Devonshire Park Hotel Eastbourne","4.5 estrelas","","Eastbourne","United Kingdom (UK)","50.7621214","0.2824851",""
"Premier Inn Eastbourne Town Centre hotel","4.5 estrelas","202 Terminus Road","Eastbourne","United Kingdom (UK)","50.76722","0.2888575",""
"Porto Carras - Meliton","4.5 estrelas","","Neos Marmaras","Greece","40.0770656","23.7928196",""
"Naias","5 estrelas","","Neos Marmaras","Greece","40.0032202","23.5713643",""
"Michel Mar Studios and Apartments","5 estrelas","","Neos Marmaras","Greece","40.1842917","23.7918924",""
"Komlo Hotel","4.5 estrelas","8 Béke sugárút","Gyula","Hungary","46.6457658","21.2723675",""
"Park Hotel Gyula","4 estrelas","15 Part utca","Gyula","Hungary","46.6426344","21.2842794",""
"Elizabeth Hotel","4 estrelas","1 Vár utca","Gyula","Hungary","46.646851","21.2849593",""
"Corvin Hotel","3.5 estrelas","","Gyula","Hungary","46.6462418","21.2728565",""
"Hotel Aranykereszt","4 estrelas","2 Eszperantó tér","Gyula","Hungary","46.6441674","21.2737538",""
"Aqua Hotel","3 estrelas","7/c Part utca","Gyula","Hungary","46.6425802","21.2859258",""
"D-Hotel Gyula","3.5 estrelas","","Gyula","Hungary","46.6436965","21.2797397",""
"Balazs Szallo Apartman","4.5 estrelas","28 Munkácsy Mihály utca","Gyula","Hungary","46.6475672","21.2795383",""
"Gyula Panzio","3.5 estrelas","10 Megyeház utca","Gyula","Hungary","46.6455584","21.2777911",""
"Erika Apartmanhaz","4.5 estrelas","","Gyula","Hungary","46.6471769","21.2822881",""
"Rozsa Apartman","4 estrelas","26/b Kenyérsütő utca","Gyula","Hungary","46.6514836","21.28048",""
"Hotel La Torre","4.5 estrelas","","Centola","Italy","40.0290388","15.2786749",""
"Hotel Borgo Antico","4.5 estrelas","","Centola","Italy","40.0929191","15.3479932",""
"Il Castello Di San Sergio","5 estrelas","Via San Sergio","Centola","Italy","40.0602781","15.3117531",""
"Antica Dimora Palinuro","4.5 estrelas","SNC Via Gabella","Centola","Italy","40.0685057","15.2789829",""
"B&B Villa Rosada","5 estrelas","5 Via Isca","Centola","Italy","40.0479711","15.2970531",""
"Pension Jaeger","4.5 estrelas","","Rust","Germany","48.2666378","7.7249",""
"Hotel Apollon","4.5 estrelas","5 Draisstraße","Rust","Germany","48.2614232","7.7251544",""
"""Kronasar"" - The Museum-Hotel","4 estrelas","3 Roland-Mack-Ring","Rust","Germany","48.2617397","7.7395506",""
"Hotel Casa Rustica","4.5 estrelas","44 Fischerstraße","Rust","Germany","48.267796","7.7260055",""
"Hotel am Park","3.5 estrelas","1 Austraße","Rust","Germany","48.2695285","7.7230204",""
"Yantra Grand Hotel","3.5 estrelas","","Veliko Tarnovo","Bulgaria","43.0834203","25.6409102",""
"Hostel Mostel","4.5 estrelas","10 Йордан Инджето","Veliko Tarnovo","Bulgaria","43.0798123","25.6450123",""
"Hotel Central","4 estrelas","","Veliko Tarnovo","Bulgaria","43.0825628","25.6338929",""
"Hikers Hostel","4 estrelas","91 Резервоарска","Veliko Tarnovo","Bulgaria","43.0862792","25.640119",""
"Hostel Pashov","4.5 estrelas","","Veliko Tarnovo","Bulgaria","43.0829139","25.6399366",""
"Rooster Hostel","5 estrelas","2А Капитан Никола","Veliko Tarnovo","Bulgaria","43.0848162","25.6382307",""
"Hotel Bela Neda","4.5 estrelas","","Veliko Tarnovo","Bulgaria","43.0848364","25.640047",""
"Mini-Hotel Baikal","4.5 estrelas","36 улица Ворошилова","Khuzhir","Russia","53.2008171","107.3494101",""
"Hotel Am Kaisersaal","4.5 estrelas","8 Futterstraße","Erfurt","Germany","50.9786184","11.0330033",""
"Dorint Hotel am Dom Erfurt","4 estrelas","2 Theaterplatz","Erfurt","Germany","50.9755782","11.0187899",""
"Victor's Residenz-Hotel Erfurt","4 estrelas","17 Häßlerstraße","Erfurt","Germany","50.9652445","11.0424478",""
"Best Western Plus Hotel Excelsior","4 estrelas","35 Bahnhofstraße","Erfurt","Germany","50.9736548","11.0359318",""
"Best Western Hotel Erfurt-Apfelstaedt","4 estrelas","1 Riedweg","Erfurt","Germany","50.8994314","10.8816616",""
"IntercityHotel Erfurt","3.5 estrelas","11 Willy-Brandt-Platz","Erfurt","Germany","50.9732971","11.0388678",""
"Ibis Erfurt Altstadt","4 estrelas","9 Barfüßerstraße","Erfurt","Germany","50.9753015","11.0306987",""
