en_name;wikidata_id;filename;es;fr;de;it;en;pt;nl;ru;ja;zh;ar;pl;sv;he;el;ro;tr;id;vi;th;ko;cs;da;no;fi;hu;uk;fa;bn;hi
Sudan;Q1049;;https://es.wikivoyage.org/wiki/Sud%C3%A1n;https://fr.wikivoyage.org/wiki/Soudan;https://de.wikivoyage.org/wiki/Sudan;https://it.wikivoyage.org/wiki/Sudan;https://en.wikivoyage.org/wiki/Sudan;https://pt.wikivoyage.org/wiki/Sud%C3%A3o;https://nl.wikivoyage.org/wiki/Soedan;https://ru.wikivoyage.org/wiki/%D0%A1%D1%83%D0%B4%D0%B0%D0%BD;https://ja.wikivoyage.org/wiki/%E3%82%B9%E3%83%BC%E3%83%80%E3%83%B3;https://zh.wikivoyage.org/wiki/%E8%8B%8F%E4%B8%B9;;https://pl.wikivoyage.org/wiki/Sudan;https://sv.wikivoyage.org/wiki/Sudan;https://he.wikivoyage.org/wiki/%D7%A1%D7%95%D7%93%D7%90%D7%9F;https://el.wikivoyage.org/wiki/%CE%A3%CE%BF%CF%85%CE%B4%CE%AC%CE%BD;https://ro.wikivoyage.org/wiki/Sudan;https://tr.wikivoyage.org/wiki/Sudan;https://id.wikivoyage.org/wiki/Sudan;https://vi.wikivoyage.org/wiki/Sudan;;;https://cs.wikivoyage.org/wiki/S%C3%BAd%C3%A1n;;;https://fi.wikivoyage.org/wiki/Sudan;;https://uk.wikivoyage.org/wiki/%D0%A1%D1%83%D0%B4%D0%B0%D0%BD;https://fa.wikivoyage.org/wiki/%D8%B3%D9%88%D8%AF%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%B8%E0%A7%81%E0%A6%A6%E0%A6%BE%E0%A6%A8;https://hi.wikivoyage.org/wiki/%E0%A4%B8%E0%A5%82%E0%A4%A1%E0%A4%BE%E0%A4%A8
Suriname;Q730;;https://es.wikivoyage.org/wiki/Surinam;https://fr.wikivoyage.org/wiki/Suriname;https://de.wikivoyage.org/wiki/Suriname;https://it.wikivoyage.org/wiki/Suriname;https://en.wikivoyage.org/wiki/Suriname;https://pt.wikivoyage.org/wiki/Suriname;https://nl.wikivoyage.org/wiki/Suriname;https://ru.wikivoyage.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BD%D0%B0%D0%BC;https://ja.wikivoyage.org/wiki/%E3%82%B9%E3%83%AA%E3%83%8A%E3%83%A0;https://zh.wikivoyage.org/wiki/%E8%8B%8F%E9%87%8C%E5%8D%97;;https://pl.wikivoyage.org/wiki/Surinam;https://sv.wikivoyage.org/wiki/Surinam;https://he.wikivoyage.org/wiki/%D7%A1%D7%95%D7%A8%D7%99%D7%A0%D7%90%D7%9D;https://el.wikivoyage.org/wiki/%CE%A3%CE%BF%CF%85%CF%81%CE%B9%CE%BD%CE%AC%CE%BC;;https://tr.wikivoyage.org/wiki/Surinam;https://id.wikivoyage.org/wiki/Suriname;https://vi.wikivoyage.org/wiki/Suriname;;;https://cs.wikivoyage.org/wiki/Surinam;;;https://fi.wikivoyage.org/wiki/Suriname;;https://uk.wikivoyage.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BD%D0%B0%D0%BC;https://fa.wikivoyage.org/wiki/%D8%B3%D9%88%D8%B1%DB%8C%D9%86%D8%A7%D9%85;https://bn.wikivoyage.org/wiki/%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A6%AE;
Sweden;Q34;;https://es.wikivoyage.org/wiki/Suecia;https://fr.wikivoyage.org/wiki/Su%C3%A8de;https://de.wikivoyage.org/wiki/Schweden;https://it.wikivoyage.org/wiki/Svezia;https://en.wikivoyage.org/wiki/Sweden;https://pt.wikivoyage.org/wiki/Su%C3%A9cia;https://nl.wikivoyage.org/wiki/Zweden;https://ru.wikivoyage.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%B9%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%87%E3%83%B3;https://zh.wikivoyage.org/wiki/%E7%91%9E%E5%85%B8;;https://pl.wikivoyage.org/wiki/Szwecja;https://sv.wikivoyage.org/wiki/Sverige;https://he.wikivoyage.org/wiki/%D7%A9%D7%95%D7%95%D7%93%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%A3%CE%BF%CF%85%CE%B7%CE%B4%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Suedia;https://tr.wikivoyage.org/wiki/%C4%B0sve%C3%A7;https://id.wikivoyage.org/wiki/Swedia;https://vi.wikivoyage.org/wiki/Th%E1%BB%A5y_%C4%90i%E1%BB%83n;;;https://cs.wikivoyage.org/wiki/%C5%A0v%C3%A9dsko;;;https://fi.wikivoyage.org/wiki/Ruotsi;;https://uk.wikivoyage.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%B3%D9%88%D8%A6%D8%AF;https://bn.wikivoyage.org/wiki/%E0%A6%B8%E0%A7%81%E0%A6%87%E0%A6%A1%E0%A7%87%E0%A6%A8;
Switzerland;Q39;;https://es.wikivoyage.org/wiki/Suiza;https://fr.wikivoyage.org/wiki/Suisse;https://de.wikivoyage.org/wiki/Schweiz;https://it.wikivoyage.org/wiki/Svizzera;https://en.wikivoyage.org/wiki/Switzerland;https://pt.wikivoyage.org/wiki/Su%C3%AD%C3%A7a;https://nl.wikivoyage.org/wiki/Zwitserland;https://ru.wikivoyage.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B9%D1%86%D0%B0%D1%80%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%B9%E3%82%A4%E3%82%B9;https://zh.wikivoyage.org/wiki/%E7%91%9E%E5%A3%AB;;https://pl.wikivoyage.org/wiki/Szwajcaria;https://sv.wikivoyage.org/wiki/Schweiz;https://he.wikivoyage.org/wiki/%D7%A9%D7%95%D7%95%D7%99%D7%99%D7%A5;https://el.wikivoyage.org/wiki/%CE%95%CE%BB%CE%B2%CE%B5%CF%84%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Elve%C8%9Bia;https://tr.wikivoyage.org/wiki/%C4%B0svi%C3%A7re;https://id.wikivoyage.org/wiki/Swiss;https://vi.wikivoyage.org/wiki/Th%E1%BB%A5y_S%C4%A9;;;https://cs.wikivoyage.org/wiki/%C5%A0v%C3%BDcarsko;;;https://fi.wikivoyage.org/wiki/Sveitsi;;https://uk.wikivoyage.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B9%D1%86%D0%B0%D1%80%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%B3%D9%88%D8%A6%DB%8C%D8%B3;https://bn.wikivoyage.org/wiki/%E0%A6%B8%E0%A7%81%E0%A6%87%E0%A6%9C%E0%A6%BE%E0%A6%B0%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1;
Syria;Q858;;https://es.wikivoyage.org/wiki/Siria;https://fr.wikivoyage.org/wiki/Syrie;https://de.wikivoyage.org/wiki/Syrien;https://it.wikivoyage.org/wiki/Siria;https://en.wikivoyage.org/wiki/Syria;https://pt.wikivoyage.org/wiki/S%C3%ADria;https://nl.wikivoyage.org/wiki/Syri%C3%AB;https://ru.wikivoyage.org/wiki/%D0%A1%D0%B8%D1%80%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%B7%E3%83%AA%E3%82%A2;https://zh.wikivoyage.org/wiki/%E5%8F%99%E5%88%A9%E4%BA%9A;;https://pl.wikivoyage.org/wiki/Syria;https://sv.wikivoyage.org/wiki/Syrien;https://he.wikivoyage.org/wiki/%D7%A1%D7%95%D7%A8%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%A3%CF%85%CF%81%CE%AF%CE%B1;;https://tr.wikivoyage.org/wiki/Suriye;https://id.wikivoyage.org/wiki/Suriah;https://vi.wikivoyage.org/wiki/Syria;;;https://cs.wikivoyage.org/wiki/S%C3%BDrie;;;https://fi.wikivoyage.org/wiki/Syyria;;https://uk.wikivoyage.org/wiki/%D0%A1%D0%B8%D1%80%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%B3%D9%88%D8%B1%DB%8C%D9%87;https://bn.wikivoyage.org/wiki/%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;https://hi.wikivoyage.org/wiki/%E0%A4%B8%E0%A5%80%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE
Taiwan;Q865;;https://es.wikivoyage.org/wiki/Taiw%C3%A1n;https://fr.wikivoyage.org/wiki/Ta%C3%AFwan;https://de.wikivoyage.org/wiki/Taiwan;https://it.wikivoyage.org/wiki/Taiwan;https://en.wikivoyage.org/wiki/Taiwan;https://pt.wikivoyage.org/wiki/Taiwan;https://nl.wikivoyage.org/wiki/Taiwan;https://ru.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%B9%D0%B2%D0%B0%D0%BD%D1%8C;https://ja.wikivoyage.org/wiki/%E5%8F%B0%E6%B9%BE;https://zh.wikivoyage.org/wiki/%E8%87%BA%E7%81%A3;;https://pl.wikivoyage.org/wiki/Tajwan;https://sv.wikivoyage.org/wiki/Taiwan;https://he.wikivoyage.org/wiki/%D7%98%D7%90%D7%99%D7%95%D7%95%D7%90%D7%9F;https://el.wikivoyage.org/wiki/%CE%A4%CE%B1%CF%8A%CE%B2%CE%AC%CE%BD;;https://tr.wikivoyage.org/wiki/Tayvan;https://id.wikivoyage.org/wiki/Taiwan;https://vi.wikivoyage.org/wiki/%C4%90%C3%A0i_Loan;;;https://cs.wikivoyage.org/wiki/Tchaj-wan;;;https://fi.wikivoyage.org/wiki/Taiwan;;https://uk.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%B9%D0%B2%D0%B0%D0%BD%D1%8C;https://fa.wikivoyage.org/wiki/%D8%AA%D8%A7%DB%8C%D9%88%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%A4%E0%A6%BE%E0%A6%87%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8;
Tajikistan;Q863;;https://es.wikivoyage.org/wiki/Tayikist%C3%A1n;https://fr.wikivoyage.org/wiki/Tadjikistan;https://de.wikivoyage.org/wiki/Tadschikistan;https://it.wikivoyage.org/wiki/Tagikistan;https://en.wikivoyage.org/wiki/Tajikistan;https://pt.wikivoyage.org/wiki/Tadjiquist%C3%A3o;https://nl.wikivoyage.org/wiki/Tadzjikistan;https://ru.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%B4%D0%B6%D0%B8%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD;https://ja.wikivoyage.org/wiki/%E3%82%BF%E3%82%B8%E3%82%AD%E3%82%B9%E3%82%BF%E3%83%B3;https://zh.wikivoyage.org/wiki/%E5%A1%94%E5%90%89%E5%85%8B%E6%96%AF%E5%9D%A6;;https://pl.wikivoyage.org/wiki/Tad%C5%BCykistan;https://sv.wikivoyage.org/wiki/Tadzjikistan;https://he.wikivoyage.org/wiki/%D7%98%D7%92%27%D7%99%D7%A7%D7%99%D7%A1%D7%98%D7%9F;https://el.wikivoyage.org/wiki/%CE%A4%CE%B1%CF%84%CE%B6%CE%B9%CE%BA%CE%B9%CF%83%CF%84%CE%AC%CE%BD;;https://tr.wikivoyage.org/wiki/Tacikistan;https://id.wikivoyage.org/wiki/Tajikistan;https://vi.wikivoyage.org/wiki/Tajikistan;;;https://cs.wikivoyage.org/wiki/T%C3%A1d%C5%BEikist%C3%A1n;;;https://fi.wikivoyage.org/wiki/Tad%C5%BEikistan;;https://uk.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%B4%D0%B6%D0%B8%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD;https://fa.wikivoyage.org/wiki/%D8%AA%D8%A7%D8%AC%DB%8C%DA%A9%D8%B3%D8%AA%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%A4%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%A8;
Tanzania;Q924;;https://es.wikivoyage.org/wiki/Tanzania;https://fr.wikivoyage.org/wiki/Tanzanie;https://de.wikivoyage.org/wiki/Tansania;https://it.wikivoyage.org/wiki/Tanzania;https://en.wikivoyage.org/wiki/Tanzania;https://pt.wikivoyage.org/wiki/Tanz%C3%A2nia;https://nl.wikivoyage.org/wiki/Tanzania;https://ru.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%BF%E3%83%B3%E3%82%B6%E3%83%8B%E3%82%A2;https://zh.wikivoyage.org/wiki/%E5%9D%A6%E6%A1%91%E5%B0%BC%E4%BA%9A;;https://pl.wikivoyage.org/wiki/Tanzania;https://sv.wikivoyage.org/wiki/Tanzania;https://he.wikivoyage.org/wiki/%D7%98%D7%A0%D7%96%D7%A0%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%A4%CE%B1%CE%BD%CE%B6%CE%B1%CE%BD%CE%AF%CE%B1;;;https://id.wikivoyage.org/wiki/Tanzania;https://vi.wikivoyage.org/wiki/Tanzania;;;https://cs.wikivoyage.org/wiki/Tanzanie;;;https://fi.wikivoyage.org/wiki/Tansania;;https://uk.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%AA%D8%A7%D9%86%D8%B2%D8%A7%D9%86%DB%8C%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A6%9C%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;
Thailand;Q869;;https://es.wikivoyage.org/wiki/Tailandia;https://fr.wikivoyage.org/wiki/Tha%C3%AFlande;https://de.wikivoyage.org/wiki/Thailand;https://it.wikivoyage.org/wiki/Thailandia;https://en.wikivoyage.org/wiki/Thailand;https://pt.wikivoyage.org/wiki/Tail%C3%A2ndia;https://nl.wikivoyage.org/wiki/Thailand;https://ru.wikivoyage.org/wiki/%D0%A2%D0%B0%D0%B8%D0%BB%D0%B0%D0%BD%D0%B4;https://ja.wikivoyage.org/wiki/%E3%82%BF%E3%82%A4;https://zh.wikivoyage.org/wiki/%E6%B3%B0%E5%9B%BD;;https://pl.wikivoyage.org/wiki/Tajlandia;https://sv.wikivoyage.org/wiki/Thailand;https://he.wikivoyage.org/wiki/%D7%AA%D7%90%D7%99%D7%9C%D7%A0%D7%93;https://el.wikivoyage.org/wiki/%CE%A4%CE%B1%CF%8A%CE%BB%CE%AC%CE%BD%CE%B4%CE%B7;https://ro.wikivoyage.org/wiki/Thailanda;https://tr.wikivoyage.org/wiki/Tayland;https://id.wikivoyage.org/wiki/Thailand;https://vi.wikivoyage.org/wiki/Th%C3%A1i_Lan;;;https://cs.wikivoyage.org/wiki/Thajsko;;;https://fi.wikivoyage.org/wiki/Thaimaa;;https://uk.wikivoyage.org/wiki/%D0%A2%D0%B0%D1%97%D0%BB%D0%B0%D0%BD%D0%B4;https://fa.wikivoyage.org/wiki/%D8%AA%D8%A7%DB%8C%D9%84%D9%86%D8%AF;https://bn.wikivoyage.org/wiki/%E0%A6%A5%E0%A6%BE%E0%A6%87%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1;https://hi.wikivoyage.org/wiki/%E0%A4%A5%E0%A4%BE%E0%A4%88%E0%A4%B2%E0%A5%88%E0%A4%82%E0%A4%A1
Timor-Leste;Q574;;https://es.wikivoyage.org/wiki/Timor_Oriental;https://fr.wikivoyage.org/wiki/Timor_oriental;https://de.wikivoyage.org/wiki/Osttimor;https://it.wikivoyage.org/wiki/Timor_Est;https://en.wikivoyage.org/wiki/Timor-Leste;https://pt.wikivoyage.org/wiki/Timor-Leste;https://nl.wikivoyage.org/wiki/Oost-Timor;https://ru.wikivoyage.org/wiki/%D0%92%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D0%A2%D0%B8%D0%BC%D0%BE%D1%80;https://ja.wikivoyage.org/wiki/%E6%9D%B1%E3%83%86%E3%82%A3%E3%83%A2%E3%83%BC%E3%83%AB;https://zh.wikivoyage.org/wiki/%E4%B8%9C%E5%B8%9D%E6%B1%B6;;https://pl.wikivoyage.org/wiki/Timor_Wschodni;https://sv.wikivoyage.org/wiki/%C3%96sttimor;https://he.wikivoyage.org/wiki/%D7%9E%D7%96%D7%A8%D7%97_%D7%98%D7%99%D7%9E%D7%95%D7%A8;https://el.wikivoyage.org/wiki/%CE%91%CE%BD%CE%B1%CF%84%CE%BF%CE%BB%CE%B9%CE%BA%CF%8C_%CE%A4%CE%B9%CE%BC%CF%8C%CF%81;https://ro.wikivoyage.org/wiki/Timorul_de_Est;https://tr.wikivoyage.org/wiki/Do%C4%9Fu_Timor;https://id.wikivoyage.org/wiki/Timor_Timur;https://vi.wikivoyage.org/wiki/%C4%90%C3%B4ng_Timor;;;https://cs.wikivoyage.org/wiki/V%C3%BDchodn%C3%AD_Timor;;;https://fi.wikivoyage.org/wiki/It%C3%A4-Timor;;https://uk.wikivoyage.org/wiki/%D0%A1%D1%85%D1%96%D0%B4%D0%BD%D0%B8%D0%B9_%D0%A2%D0%B8%D0%BC%D0%BE%D1%80;https://fa.wikivoyage.org/wiki/%D8%AA%DB%8C%D9%85%D9%88%D8%B1_%D8%B4%D8%B1%D9%82%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC_%E0%A6%A4%E0%A6%BF%E0%A6%AE%E0%A7%81%E0%A6%B0;
Togo;Q945;;https://es.wikivoyage.org/wiki/Togo;https://fr.wikivoyage.org/wiki/Togo;https://de.wikivoyage.org/wiki/Togo;https://it.wikivoyage.org/wiki/Togo;https://en.wikivoyage.org/wiki/Togo;https://pt.wikivoyage.org/wiki/Togo;https://nl.wikivoyage.org/wiki/Togo;https://ru.wikivoyage.org/wiki/%D0%A2%D0%BE%D0%B3%D0%BE;https://ja.wikivoyage.org/wiki/%E3%83%88%E3%83%BC%E3%82%B4;https://zh.wikivoyage.org/wiki/%E5%A4%9A%E5%93%A5;;https://pl.wikivoyage.org/wiki/Togo;https://sv.wikivoyage.org/wiki/Togo;https://he.wikivoyage.org/wiki/%D7%98%D7%95%D7%92%D7%95;https://el.wikivoyage.org/wiki/%CE%A4%CF%8C%CE%B3%CE%BA%CE%BF;;;https://id.wikivoyage.org/wiki/Togo;https://vi.wikivoyage.org/wiki/Togo;;;https://cs.wikivoyage.org/wiki/Togo;;;https://fi.wikivoyage.org/wiki/Togo;;https://uk.wikivoyage.org/wiki/%D0%A2%D0%BE%D0%B3%D0%BE;https://fa.wikivoyage.org/wiki/%D8%AA%D9%88%DA%AF%D9%88;https://bn.wikivoyage.org/wiki/%E0%A6%9F%E0%A7%8B%E0%A6%97%E0%A7%8B;
Tonga;Q678;;https://es.wikivoyage.org/wiki/Tonga;https://fr.wikivoyage.org/wiki/Tonga;https://de.wikivoyage.org/wiki/Tonga;https://it.wikivoyage.org/wiki/Tonga;https://en.wikivoyage.org/wiki/Tonga;https://pt.wikivoyage.org/wiki/Tonga;https://nl.wikivoyage.org/wiki/Tonga;https://ru.wikivoyage.org/wiki/%D0%A2%D0%BE%D0%BD%D0%B3%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%88%E3%83%B3%E3%82%AC;https://zh.wikivoyage.org/wiki/%E6%B1%A4%E5%8A%A0;;https://pl.wikivoyage.org/wiki/Tonga;https://sv.wikivoyage.org/wiki/Tonga;https://he.wikivoyage.org/wiki/%D7%98%D7%95%D7%A0%D7%92%D7%94;https://el.wikivoyage.org/wiki/%CE%A4%CF%8C%CE%BD%CE%B3%CE%BA%CE%B1;;;;https://vi.wikivoyage.org/wiki/Tonga;;;https://cs.wikivoyage.org/wiki/Tonga;;;https://fi.wikivoyage.org/wiki/Tonga;;https://uk.wikivoyage.org/wiki/%D0%A2%D0%BE%D0%BD%D0%B3%D0%B0;https://fa.wikivoyage.org/wiki/%D8%AA%D9%88%D9%86%DA%AF%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%9F%E0%A7%8B%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BE;
Trinidad and Tobago;Q754;;https://es.wikivoyage.org/wiki/Trinidad_y_Tobago;https://fr.wikivoyage.org/wiki/Trinit%C3%A9-et-Tobago;https://de.wikivoyage.org/wiki/Trinidad_und_Tobago;https://it.wikivoyage.org/wiki/Trinidad_e_Tobago;https://en.wikivoyage.org/wiki/Trinidad_and_Tobago;https://pt.wikivoyage.org/wiki/Trinidad_e_Tobago;https://nl.wikivoyage.org/wiki/Trinidad_en_Tobago;https://ru.wikivoyage.org/wiki/%D0%A2%D1%80%D0%B8%D0%BD%D0%B8%D0%B4%D0%B0%D0%B4_%D0%B8_%D0%A2%D0%BE%D0%B1%D0%B0%D0%B3%D0%BE;https://ja.wikivoyage.org/wiki/%E3%83%88%E3%83%AA%E3%83%8B%E3%83%80%E3%83%BC%E3%83%89%E3%83%BB%E3%83%88%E3%83%90%E3%82%B4;https://zh.wikivoyage.org/wiki/%E7%89%B9%E7%AB%8B%E5%B0%BC%E8%BE%BE%E5%92%8C%E5%A4%9A%E5%B7%B4%E5%93%A5;;https://pl.wikivoyage.org/wiki/Trynidad_i_Tobago;https://sv.wikivoyage.org/wiki/Trinidad_och_Tobago;https://he.wikivoyage.org/wiki/%D7%98%D7%A8%D7%99%D7%A0%D7%99%D7%93%D7%93_%D7%95%D7%98%D7%95%D7%91%D7%92%D7%95;https://el.wikivoyage.org/wiki/%CE%A4%CF%81%CE%B9%CE%BD%CE%B9%CE%BD%CF%84%CE%AC%CE%BD%CF%84_%CE%BA%CE%B1%CE%B9_%CE%A4%CE%BF%CE%BC%CF%80%CE%AC%CE%B3%CE%BA%CE%BF;;;;https://vi.wikivoyage.org/wiki/Trinidad_v%C3%A0_Tobago;;;https://cs.wikivoyage.org/wiki/Trinidad_a_Tobago;;;https://fi.wikivoyage.org/wiki/Trinidad_ja_Tobago;;https://uk.wikivoyage.org/wiki/%D0%A2%D1%80%D0%B8%D0%BD%D1%96%D0%B4%D0%B0%D0%B4_%D1%96_%D0%A2%D0%BE%D0%B1%D0%B0%D0%B3%D0%BE;https://fa.wikivoyage.org/wiki/%D8%AA%D8%B1%DB%8C%D9%86%DB%8C%D8%AF%D8%A7%D8%AF_%D9%88_%D8%AA%D9%88%D8%A8%D8%A7%DA%AF%D9%88;https://bn.wikivoyage.org/wiki/%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%A6%E0%A6%BE%E0%A6%A6_%E0%A6%93_%E0%A6%9F%E0%A7%8B%E0%A6%AC%E0%A6%BE%E0%A6%97%E0%A7%8B;
Tunisia;Q948;;https://es.wikivoyage.org/wiki/T%C3%BAnez;https://fr.wikivoyage.org/wiki/Tunisie;https://de.wikivoyage.org/wiki/Tunesien;https://it.wikivoyage.org/wiki/Tunisia;https://en.wikivoyage.org/wiki/Tunisia;https://pt.wikivoyage.org/wiki/Tun%C3%ADsia;https://nl.wikivoyage.org/wiki/Tunesi%C3%AB;https://ru.wikivoyage.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81;https://ja.wikivoyage.org/wiki/%E3%83%81%E3%83%A5%E3%83%8B%E3%82%B8%E3%82%A2;https://zh.wikivoyage.org/wiki/%E7%AA%81%E5%B0%BC%E6%96%AF;;https://pl.wikivoyage.org/wiki/Tunezja;https://sv.wikivoyage.org/wiki/Tunisien;https://he.wikivoyage.org/wiki/%D7%AA%D7%95%D7%A0%D7%99%D7%A1%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%A4%CF%85%CE%BD%CE%B7%CF%83%CE%AF%CE%B1;;;https://id.wikivoyage.org/wiki/Tunisia;https://vi.wikivoyage.org/wiki/Tunisia;;;https://cs.wikivoyage.org/wiki/Tunisko;;;https://fi.wikivoyage.org/wiki/Tunisia;;https://uk.wikivoyage.org/wiki/%D0%A2%D1%83%D0%BD%D1%96%D1%81;https://fa.wikivoyage.org/wiki/%D8%AA%D9%88%D9%86%D8%B3;https://bn.wikivoyage.org/wiki/%E0%A6%A4%E0%A6%BF%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;https://hi.wikivoyage.org/wiki/%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%A8%E0%A5%80%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE
Turkey;Q43;;https://es.wikivoyage.org/wiki/Turqu%C3%ADa;https://fr.wikivoyage.org/wiki/Turquie;https://de.wikivoyage.org/wiki/T%C3%BCrkei;https://it.wikivoyage.org/wiki/Turchia;https://en.wikivoyage.org/wiki/Turkey;https://pt.wikivoyage.org/wiki/Turquia;https://nl.wikivoyage.org/wiki/Turkije;https://ru.wikivoyage.org/wiki/%D0%A2%D1%83%D1%80%D1%86%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%88%E3%83%AB%E3%82%B3;https://zh.wikivoyage.org/wiki/%E5%9C%9F%E8%80%B3%E5%85%B6;;https://pl.wikivoyage.org/wiki/Turcja;https://sv.wikivoyage.org/wiki/Turkiet;https://he.wikivoyage.org/wiki/%D7%98%D7%95%D7%A8%D7%A7%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%A4%CE%BF%CF%85%CF%81%CE%BA%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Turcia;https://tr.wikivoyage.org/wiki/T%C3%BCrkiye;https://id.wikivoyage.org/wiki/Turki;https://vi.wikivoyage.org/wiki/Th%E1%BB%95_Nh%C4%A9_K%E1%BB%B3;;;https://cs.wikivoyage.org/wiki/Turecko;;;https://fi.wikivoyage.org/wiki/Turkki;;https://uk.wikivoyage.org/wiki/%D0%A2%D1%83%D1%80%D0%B5%D1%87%D1%87%D0%B8%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%D8%AA%D8%B1%DA%A9%DB%8C%D9%87;https://bn.wikivoyage.org/wiki/%E0%A6%A4%E0%A7%81%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%95;
